,att_id,att_name,att_cat,att_price,score
696,1577,vancouver_to_victoria_by_seaplane_and_ferry,tours_&_sightseeing,289.0,0.0023673274724738784
1461,3481,squamish_cheakamus_white-water_rafting,recommended_experiences,120.74,0.0023631291796178564
1180,2624,3-hour_east_vancouver_art_mural_&_craft_brewery_tour,luxury_&_special_occasions,45.0,0.002362808486611331
805,1764,niagara_skywheel_admission_ticket,theme_parks,14.68,0.0023623617305409943
677,1546,calgary_sightseeing_tour_by_sidecar,tours_&_sightseeing,160.0,0.002361637492882606
1586,3653,10-day_new_england_fall_foliage_tour_including_cape_cod,recommended_experiences,,0.002360444714885063
1365,3370,small-group_walking_tour_of_toronto's_kensington_market_and_chinatown,recommended_experiences,53.0,0.002353093059837933
268,576,historic_downtown_victoria_food_tour,"food,_wine_&_nightlife",70.0,0.002353093059837933
894,2008,toronto_islands_evening_bike_tour,walking_&_biking_tours,96.05,0.0023489933318703304
787,1731,cycling_the_nation's_capital,tours_&_sightseeing,69.0,0.0023464874267180077
592,1328,historic_downtown_victoria_food_tour,tours_&_sightseeing,70.0,0.002346088881734398
644,1508,luxury_coach_tour_of_niagara_falls_with_lunch_and_hornblower_cruise_from_toronto,tours_&_sightseeing,215.0,0.002339520746126372
611,1352,small-group_walking_tour_of_toronto's_kensington_market_and_chinatown,tours_&_sightseeing,53.0,0.0023378662130537323
79,143,toronto_harbour_sightseeing_cruise,"cruises,_sailing_&_water_tours",29.32,0.002337826929946029
1366,3371,introductory_brewery_and_distillery_tour,recommended_experiences,22.0,0.0023358188489040576
922,2047,ottawa_highlights_3_hour_bike_tour,walking_&_biking_tours,90.6,0.0023352499580806788
1418,3427,luxury_coach_tour_of_niagara_falls_with_lunch_and_hornblower_cruise_from_toronto,recommended_experiences,215.0,0.0023342910931335526
549,1224,half_day_guided_horseback_ride_at_birkenhead_lake,outdoor_activities,303.46,0.0023326922706500197
494,1119,kamloops_bc_wildlife_park_admission,outdoor_activities,12.45,0.0023310659499910947
363,760,tasty_taster_wine_tour,"food,_wine_&_nightlife",72.45,0.0023237353649744595
96,169,vancouver_city_and_seals_scenic_boat_tour,"cruises,_sailing_&_water_tours",61.95,0.002322579727369655
21,27,squamish_explorer_flightseeing_tour,"air,_helicopter_&_balloon_tours",162.75,0.0023192042370604408
529,1186,2-day_whistler_sea_to_sky_tour_from_vancouver,outdoor_activities,166.95,0.0023177904023022754
1540,3584,2-day_whistler_sea_to_sky_tour_from_vancouver,recommended_experiences,166.95,0.002311655452236471
1055,2263,niagara_falls_day_tour_from_toronto_including_hornblower_boat_tour,family_friendly,115.0,0.0023104894581759986
776,1706,private_photography_tour_in_vancouver,tours_&_sightseeing,238.0,0.002309242040946832
8,8,"local_food,_craft_beverage_and_estate_winery_tour_of_cowichan_valley",local_experiences,150.0,0.002303951320577492
1074,2388,vancouver_super_saver:_1-day_city_hop-on_hop-off_tour_and_attractions_combo,family_friendly,81.0,0.0023016811140713902
695,1575,whales_&_fly:_whale_watching_from_vancouver_to_victoria_&_return_seaplane_flight,tours_&_sightseeing,447.57,0.0022988384455503
974,2143,whales_&_fly:_whale_watching_from_vancouver_to_victoria_&_return_seaplane_flight,water_sports,447.57,0.002296915001749472
1048,2254,montreal_tower_observatory_admission_plus_optional_ticket_to_botanical_garden,family_friendly,23.75,0.0022938280637222986
445,996,banff_via_ferrata_climbing_adventure,outdoor_activities,177.45,0.0022887466151812696
860,1930,small-group_walking_tour_of_toronto's_kensington_market_and_chinatown,walking_&_biking_tours,53.0,0.002285496830816707
817,1793,"alberta_transfer:_banff,_jasper,_lake_louise,_calgary_and_kananaskis",transfers_&_ground_transport,33.6,0.002284063711623851
1335,3337,flyover_canada_simulated_flight_ride,recommended_experiences,34.65,0.0022835908858547652
958,2094,athabasca_river_canyon_morning_run,water_sports,93.45,0.0022811746176118384
104,185,whale-watching_marine_wildlife_excursion_by_zodiac_boat,"cruises,_sailing_&_water_tours",80.0,0.0022800850470518076
915,2037,quebec_city_bike_tour_along_saint_lawrence_river,walking_&_biking_tours,60.0,0.002276328867717031
856,1925,scooter_sightseeing_in_montreal,walking_&_biking_tours,105.78,0.0022712431337460707
503,1133,discover_jasper_and_its_wildlife,outdoor_activities,72.45,0.002269783944854466
1077,2391,independent_bike_tour_of_vancouver,family_friendly,35.7,0.0022642403841191794
1010,2196,victoria_harbour_kayak_tour,water_sports,78.25,0.0022635207890098832
7,7,ultimate_niagara_falls_tour_plus_helicopter_ride_and_skylon_tower_lunch,featured_tours_and_tickets,317.42,0.002261429856322574
1215,2775,independent_bike_tour_of_vancouver,private_&_custom_tours,35.7,0.002260567056429741
1001,2184,cowichan_river_tubing_rental,water_sports,21.0,0.002258586116444001
782,1719,seaplane_flight_to_victoria_with_whale_watching_and_return_by_ferry,tours_&_sightseeing,389.0,0.0022577451008199854
60,92,full-day_whale_watching_cruise_from_quebec,"cruises,_sailing_&_water_tours",159.8,0.0022510862569450805
1566,3625,west_niagara_wine_tour,recommended_experiences,99.0,0.0022505334364839435
637,1426,niagara_falls_and_boat_cruise,tours_&_sightseeing,105.0,0.002249389940930611
202,417,skagway_shore_excursion:_bennett_train_journey_on_the_white_pass_rail,day_trips_&_excursions,322.48,0.0022471672312729144
652,1516,"local_food,_craft_beverage_and_estate_winery_tour_of_cowichan_valley",tours_&_sightseeing,150.0,0.0022445720463303565
448,999,lake_louise_scenic_snowshoe_tour,outdoor_activities,79.0,0.002243521401758868
45,69,"niagara_falls_tour_with_boat_cruise,_journey_and_fallsview_lunch_from_toronto","cruises,_sailing_&_water_tours",260.0,0.0022432107080888495
426,970,seaplane_flight_to_victoria_and_whale-watching_cruise,outdoor_activities,469.0,0.002241870439877838
620,1366,bike_tour_to_montmorency_falls_from_quebec_city,tours_&_sightseeing,75.0,0.002241277622070676
324,685,fraser_valley_wine_tour,"food,_wine_&_nightlife",135.45,0.0022407262300861834
75,136,montreal_dinner_cruise,"cruises,_sailing_&_water_tours",142.56,0.0022404437488298787
26,35,whales_&_fly:_whale_watching_from_vancouver_to_victoria_&_return_seaplane_flight,"air,_helicopter_&_balloon_tours",447.57,0.0022392163302737246
851,1920,toronto_distillery_district_walking_tour,walking_&_biking_tours,23.73,0.0022357454891485397
590,1326,capilano_suspension_bridge_and_grouse_mountain_from_vancouver,tours_&_sightseeing,212.0,0.0022350212514901514
1491,3514,toronto_inner_harbour_and_island_cruise,recommended_experiences,29.5,0.0022336666985127026
111,193,whale-watching_cruise_from_vancouver_to_victoria,"cruises,_sailing_&_water_tours",248.06,0.002232893892648426
911,2030,under_the_surface_of_montreal's_chinatown:_guided_food_walking_tour,walking_&_biking_tours,83.0,0.002231547196292518
1145,2519,2-day_niagara_falls_tour_from_new_york_by_bus,multi-day_&_extended_tours,436.23,0.0022263461128325737
1167,2600,day_trip_from_seattle_to_victoria_on_the_victoria_clipper,luxury_&_special_occasions,170.4,0.002224762289353801
1345,3347,grotto_canyon_icewalk,recommended_experiences,79.8,0.002224178756644823
773,1703,small-group_niagara_falls_tour,tours_&_sightseeing,250.0,0.002223664862172229
942,2076,toronto_islands_morning_bike_tour,walking_&_biking_tours,96.05,0.0022217874867431625
808,1771,day_trip_from_seattle_to_victoria_on_the_victoria_clipper,transfers_&_ground_transport,170.41,0.0022175391972046087
1374,3379,kicking_horse_river_whitewater_rafting,recommended_experiences,159.6,0.0022155643282446053
1079,2393,shared_wonder_tour,family_friendly,297.73,0.002215186853291491
227,482,"local_food,_craft_beverage_and_estate_winery_tour_of_cowichan_valley",day_trips_&_excursions,150.0,0.0022137498057878645
314,674,best_of_victoria_food_tour,"food,_wine_&_nightlife",68.25,0.0022133444755401965
1526,3560,making_their_mark:_montreal_jewish_history_walking_tour,recommended_experiences,24.0,0.002211216045340988
1141,2512,vancouver_shore_excursion:_small-group_granville_island_market_tour,shore_excursions,79.9,0.0022097393576104977
267,575,half-day_beer_cider_and_wine_tour,"food,_wine_&_nightlife",35.0,0.0022090129772371434
484,1107,tremblant_ice_climbing_school,outdoor_activities,93.56,0.002208193745881945
1534,3574,blackcomb_sunset_jeep_tour,recommended_experiences,145.95,0.0022071877412055746
71,129,victoria_whale_watching_tour_by_zodiac,"cruises,_sailing_&_water_tours",114.45,0.002203429776274993
1125,2463,day_trip_from_seattle_to_victoria_on_the_victoria_clipper,shore_excursions,170.4,0.0022026323291886116
617,1358,quebec_city_hop-on_hop-off_tour,tours_&_sightseeing,42.55,0.0021997960888124183
20,26,helicopter_tour_over_montreal,"air,_helicopter_&_balloon_tours",179.0,0.002195353169331152
639,1502,best_of_both_niagara_falls _american/canadian_tour,tours_&_sightseeing,204.42,0.0021922958721943366
1013,2200,brentwood_bay_guided_kayak_tours,water_sports,72.8,0.002192068744407978
1497,3524,vancouver_coastal_canyon_tour,recommended_experiences,158.0,0.0021918655436054028
1498,3525,discover_jasper_and_its_wildlife,recommended_experiences,72.45,0.002189257859492212
887,1999,montreal_north_city_bike_tour,walking_&_biking_tours,88.25,0.0021879172341620393
1147,2522,yellowknife_northern_lights_viewing_tour_including_3-nights_accommodation,multi-day_&_extended_tours,700.0,0.0021857863041287048
1291,3291,greg_frewin_wild_magic_show,recommended_experiences,32.77,0.00218381857755192
893,2007,small-group_afternoon_bike_tour_of_vancouver,walking_&_biking_tours,68.25,0.0021829225655771193
152,315,"path,_toronto's_underground_city_-_walking_tour",cultural_&_theme_tours,27.0,0.002180523796173079
1371,3376,quebec_pub_crawl,recommended_experiences,28.0,0.002179779202722517
759,1681,stanley_park_photography_tour_in_vancouver,tours_&_sightseeing,104.0,0.0021794570812393482
149,308,shared_wonder_tour,cultural_&_theme_tours,297.74,0.0021793813719772287
559,1248,intro_to_mountain_biking_in_squamish,outdoor_activities,175.0,0.0021783185853542684
456,1011,whistler_snowshoeing_adventure_with_optional_peak_2_peak_ticket,outdoor_activities,103.95,0.002177934682256257
659,1523,30-minute_heritage_horse-drawn_carriage_tour,tours_&_sightseeing,115.0,0.0021760083815021416
1507,3535,rzr_off-roading_tours_from_whistler,recommended_experiences,198.45,0.002173532117240177
941,2075,sunset_e-bike_adventure_w/wine_&_cheese,walking_&_biking_tours,99.0,0.002171074780293742
1031,2231,victoria_oak_bay_shoreline_kayak_tour,water_sports,79.0,0.002170524102547571
729,1634,electric_bike_rental_on_ile_d'orleans,tours_&_sightseeing,59.95,0.002168160687940464
969,2132,4-hour_eagle_viewing_river_float_trip_from_squamish_with_lunch,water_sports,125.99,0.0021671936092526357
593,1329,haunted_montreal_pub_crawl,tours_&_sightseeing,24.0,0.002165700136921581
12,13,whistler_helicopter_tour,"air,_helicopter_&_balloon_tours",187.95,0.0021640745305009776
1116,2449,independent_bike_tour_of_niagara-on-the-lake_wineries_including_wine_tastings,family_friendly,64.0,0.00216314566356337
522,1175,advanced_backcountry_snowmobile_expedition,outdoor_activities,313.95,0.0021614425622848428
368,770,vancouver_railtown_district_food_tour,"food,_wine_&_nightlife",62.98,0.002161186507846448
1407,3416,bike_tour_of_downtown_vancouver_and_stanley_park,recommended_experiences,68.25,0.0021611082987502022
770,1697,independent_bike_tour_of_niagara-on-the-lake_wineries_including_wine_tastings,tours_&_sightseeing,64.0,0.0021607601075682844
803,1756,city_beers:_bus_tour_of_ottawa_breweries,tours_&_sightseeing,84.75,0.00215598006759909
94,165,victoria_marine_wildlife_tour,"cruises,_sailing_&_water_tours",112.35,0.002151897481351213
1229,2805,private_tour_of_lake_louise_and_the_icefield_parkway,private_&_custom_tours,900.0,0.0021502847312204034
783,1722,30-minute_victoria_carriage_tour_including_james_bay,tours_&_sightseeing,115.0,0.002149379791266579
51,79,victoria_whale_watching_adventure_in_a_zodiac_vessel,"cruises,_sailing_&_water_tours",116.82,0.0021483869999991633
160,331,thousand_islands_sunset_dinner_cruise,cultural_&_theme_tours,99.44,0.0021478123952692095
54,83,halifax_harbour_hopper_tour,"cruises,_sailing_&_water_tours",42.67,0.0021472549322589804
547,1222,cheakamus_family_adventure,outdoor_activities,124.95,0.0021457768160518457
719,1614,full_day_bike_rental,tours_&_sightseeing,37.94,0.002143005928482105
336,703,walking_tour_of_niagara-on-the-lake_historic_district,"food,_wine_&_nightlife",25.0,0.002140314678485254
693,1570,victoria_and_butchart_gardens_by_seaplane_and_speed_boat,tours_&_sightseeing,489.0,0.0021402332553165596
1432,3445,best_of_victoria_food_tour,recommended_experiences,68.25,0.002137405585800229
350,728,walking_brewery_tour_of_vancouver,"food,_wine_&_nightlife",73.99,0.0021369074045707163
157,322,inside_the_shmata_factory,cultural_&_theme_tours,24.0,0.002132416274002723
653,1517,vancouver_sightseeing_bus_tour_(4_hrs),tours_&_sightseeing,47.0,0.002128543316702318
365,767,best_of_ottawa_bike_tour,"food,_wine_&_nightlife",113.5,0.002128357257619468
1004,2187,vancouver_jet_ski_rental,water_sports,211.56,0.002126572733172246
1401,3410,victoria_day_trip_from_seattle_with_butchart_gardens,recommended_experiences,271.28,0.0021255185174091484
595,1332,winter_tour:_banff_and_its_wildlife,tours_&_sightseeing,70.35,0.002122752986626822
822,1811,private_transport_from_vancouver_international_airport_(yvr)_to_whistler,transfers_&_ground_transport,498.97,0.0021214773569839403
883,1995,north_van_shipyards_district_food_tour,walking_&_biking_tours,73.0,0.0021174844076454597
304,640,niagara_falls_and_boat_cruise,"food,_wine_&_nightlife",105.0,0.0021172687076722514
949,2084,seaplane_flight_to_victoria_and_whale-watching_cruise,water_sports,469.0,0.002116945157712439
462,1075,rockies_adventure_4-day_summer_tour,outdoor_activities,708.0,0.0021149510043177444
1388,3397,niagara_falls_day_trip_from_new_york_by_air,recommended_experiences,721.14,0.002110508084836478
1442,3459,victoria_in_one_day_sightseeing_tour,recommended_experiences,240.45,0.0021099427652047087
289,604,vancouver_wine_tour_(fraser_valley),"food,_wine_&_nightlife",135.0,0.0021086821345665872
1339,3341,whistler_superfly_ziplines,recommended_experiences,103.95,0.002104025300707917
788,1733,vancouver_private_secrets_of_stanley_park_walking_tour,tours_&_sightseeing,299.0,0.002103269993682527
943,2077,beyond_city_sights_e-bike_adventure_tour,walking_&_biking_tours,89.0,0.0020972896762134095
399,916,kamloops_bc_wildlife_park_admission,sightseeing_tickets_&_passes,12.45,0.0020964354471804387
645,1509,vancouver_super_saver:_1-day_city_hop-on_hop-off_tour_and_attractions_combo,tours_&_sightseeing,81.0,0.0020955712188109616
1428,3439,le_bateau-mouche_sightseeing_cruise_in_montreal,recommended_experiences,29.89,0.002092694981088743
1357,3362,maligne_canyon_ice_walk,recommended_experiences,72.45,0.002089042366310639
1209,2716,old_montreal_private_walking_tour,private_&_custom_tours,160.0,0.002085486887944311
1469,3491,"half_day_swirl,_sip_&_savour_wine_tour",recommended_experiences,35.0,0.002084775506575717
967,2130,squamish_cheakamus_white-water_rafting,water_sports,120.74,0.0020823456678046746
1222,2792,luxury_private_tour_of_niagara_falls_from_toronto,private_&_custom_tours,950.0,0.0020802040241965115
1002,2185,half-day_ice_fishing,water_sports,208.95,0.002078303436021984
1042,2246,niagara_falls_tour_day_trip_from_toronto,family_friendly,89.0,0.0020749954412341877
1089,2407,montreal_mural_tour,family_friendly,45.0,0.0020747722417585996
370,776,st._john's_walking_food_tour,"food,_wine_&_nightlife",89.0,0.00207458261148414
1499,3526,shore_excursion:_charlottetown_south_shore_and_confederation_bridge,recommended_experiences,410.0,0.002074292987844617
977,2148,victoria_sunset_whale-watching_cruise,water_sports,140.7,0.0020733341228974904
813,1779,victoria_day_trip_from_seattle_with_butchart_gardens,transfers_&_ground_transport,271.29,0.002071098199830839
975,2145,vancouver_snorkel_and_kayak_adventure,water_sports,78.75,0.0020678602003985874
151,312,the_sip_of_mtl_brew_tour,cultural_&_theme_tours,86.25,0.0020658571190248698
103,183,ottawa_river_tours,"cruises,_sailing_&_water_tours",27.0,0.0020647379075744805
1390,3399,banff_via_ferrata_climbing_adventure,recommended_experiences,177.45,0.002064522207601272
1471,3493,montreal's_underground_city_indoor_tour,recommended_experiences,65.0,0.002064143661290675
630,1391,60-minute_the_royal_carriage_tour,tours_&_sightseeing,215.0,0.002063768686171687
1219,2782,vancouver_city_private_tour,private_&_custom_tours,141.75,0.0020627530392779707
534,1198,whistler_premium_ski_rental_including_delivery,outdoor_activities,163.43,0.002062129152103807
235,499,whistler_day_trip_by_seaplane_from_vancouver,day_trips_&_excursions,409.0,0.0020619566635490727
293,608,niagara-on-the-lake_winery_tasting_afternoon_tour_with_wine_and_cheese,"food,_wine_&_nightlife",95.0,0.002059346836720916
1560,3616,half_day_guided_horseback_ride_at_birkenhead_lake,recommended_experiences,303.46,0.0020580444231409643
606,1345,"show_me_the_city,_toronto_walking_tour",tours_&_sightseeing,36.0,0.0020578887191867942
223,477,gems_of_niagara_falls_small-group_tour,day_trips_&_excursions,197.75,0.0020539311246452465
1553,3603,brentwood_bay_kayak_tour_and_butchart_gardens_visit,recommended_experiences,100.8,0.0020516019934775894
1519,3549,rideau_canal_cruise,recommended_experiences,29.0,0.00204742369929458
250,537,2-day_whistler_sea_to_sky_tour_from_vancouver,day_trips_&_excursions,166.95,0.0020468819495274328
924,2049,stanley_park_photography_tour_in_vancouver,walking_&_biking_tours,104.0,0.002045151707192674
684,1556,3_hour_montreal_city_bike_tour_with_wine_or_beer,tours_&_sightseeing,74.73,0.0020451317085196613
668,1534,vancouver_hop-on_hop-off_and_stanley_park_experience,tours_&_sightseeing,127.0,0.002044352831629649
333,699,queen_street_west_pastry_tour,"food,_wine_&_nightlife",85.0,0.0020430625601011694
1424,3435,"niagara_falls,_niagara-on-the-lake,_winery_tour_from_toronto",recommended_experiences,130.0,0.0020427161545150565
1075,2389,niagara_falls_domed_jet-boat_ride,family_friendly,79.04,0.0020400449031912184
16,17,ultimate_niagara_falls_tour_plus_helicopter_ride_and_skylon_tower_lunch,"air,_helicopter_&_balloon_tours",317.42,0.0020351562989970977
68,125,downtown_vancouver_sightseeing_cruise_in_a_zodiac_vessel,"cruises,_sailing_&_water_tours",69.57,0.0020342742146695733
1251,3001,60_minute_private_vacation_photography_session_with_local_photographer_in_cape_town,private_&_custom_tours,477.13,0.0020307051657751296
1109,2441,gulf_islands_kayak_and_seaplane_adventure,family_friendly,629.0,0.002024129530664724
303,627,3-hour_east_vancouver_art_mural_&_craft_brewery_tour,"food,_wine_&_nightlife",45.0,0.002023204592037887
585,1317,niagara_falls_tour_with_cruise,tours_&_sightseeing,99.0,0.002022597489464287
254,546,small-group_niagara_falls_tour,day_trips_&_excursions,250.0,0.0020202958564720227
1253,3016,whistler_singletrack_mountain_bike_tour,private_&_custom_tours,139.0,0.0020189491601161143
137,239,exclusive_private_tour_to_niagara_falls_from_toronto,cultural_&_theme_tours,650.0,0.002018834524865452
24,33,victoria_and_butchart_gardens_by_seaplane_and_speed_boat,"air,_helicopter_&_balloon_tours",489.0,0.0020179924378839536
988,2163,okanagan_jetpack_rental_and_lesson,water_sports,149.0,0.0020147315828254017
690,1565,small-group_afternoon_bike_tour_of_vancouver,tours_&_sightseeing,68.25,0.0020064624886538137
130,223,haunted_montreal_pub_crawl,cultural_&_theme_tours,24.0,0.002006270001426067
1177,2614,arctic_day:_yukon_wildlife_and_hot_springs_tour,luxury_&_special_occasions,145.95,0.0020062471457997664
1322,3324,half-day_beer_cider_and_wine_tour,recommended_experiences,35.0,0.0020043412008378244
499,1128,canadian_classic_snowmobile_tour,outdoor_activities,166.95,0.002003871589141187
804,1763,ripley's_believe_it_or_not!_niagara_falls_admission,theme_parks,10.95,0.0020029548642550516
110,192,whale-watching_cruise_from_victoria_and_butchart_gardens_admission,"cruises,_sailing_&_water_tours",174.56,0.0020007346544314818
421,962,horse-drawn_sleigh_ride_in_banff,outdoor_activities,39.9,0.0019991544021443182
756,1676,ottawa_highlights_3_hour_bike_tour,tours_&_sightseeing,90.6,0.001999141545854524
1340,3342,toronto_distillery_district_walking_tour,recommended_experiences,23.73,0.001999076193048072
953,2089,kicking_horse_river_whitewater_rafting,water_sports,159.6,0.0019986072955897566
750,1670,2-day_whistler_sea_to_sky_tour_from_vancouver,tours_&_sightseeing,166.95,0.0019984315929625737
797,1747,high_performance_mountain_bike_rental_in_squamish,tours_&_sightseeing,80.0,0.0019972948826732988
1489,3512,private_tour_of_niagara_falls_with_hornblower_boat_cruise,recommended_experiences,995.0,0.0019967577754552435
1448,3466,vancouver_city_private_tour,recommended_experiences,141.75,0.001996178528176197
992,2174,squamish_elaho_white-water_rafting_from_whistler,water_sports,173.24,0.0019954135789334616
1385,3392,private_winery_tour_of_niagara-on-the-lake,recommended_experiences,165.0,0.001994896470388419
1333,3335,victoria_and_butchart_gardens_day_trip_from_vancouver,recommended_experiences,194.25,0.0019944897116641073
864,1935,bike_tour_to_montmorency_falls_from_quebec_city,walking_&_biking_tours,75.0,0.001991699539659676
1550,3595,quebec_shore_excursion:_small-group_food_walking_tour,recommended_experiences,53.0,0.001989532183471925
818,1796,private_transport_from_canada_place_cruise_ship_terminal_to_vancouver_international_airport_(yvr),transfers_&_ground_transport,110.3,0.0019837714942867865
81,146,victoria_and_butchart_gardens_by_seaplane_and_speed_boat,"cruises,_sailing_&_water_tours",489.0,0.0019833725921840155
1577,3642,lunch_fiesta_wine_tour,recommended_experiences,123.17,0.001982529433845034
118,208,historic_boat_tour_on_bonne_bay,"cruises,_sailing_&_water_tours",800.0,0.001982413012998567
981,2153,rafting_adventure_on_the_kicking_horse_river,water_sports,109.2,0.0019800149578328486
542,1210,nanaimo_classic_adventure_course,outdoor_activities,41.99,0.00197817865110729
1449,3467,niagara_falls_evening_lights_day_trip_from_toronto,recommended_experiences,180.0,0.0019768094562442424
1194,2689,thousand_islands_sunset_dinner_cruise,luxury_&_special_occasions,99.44,0.001976583042696206
1208,2714,private_winery_tour_of_niagara-on-the-lake,private_&_custom_tours,165.0,0.00197648590628443
84,149,vancouver_to_victoria_by_seaplane_and_ferry,"cruises,_sailing_&_water_tours",289.0,0.0019697684948671306
946,2080,high_performance_mountain_bike_rental_in_squamish,walking_&_biking_tours,80.0,0.0019692806700932854
785,1726,sunset_e-bike_adventure_w/wine_&_cheese,tours_&_sightseeing,99.0,0.001968234668070889
552,1229,whistler_via_ferrata_tour,outdoor_activities,177.45,0.001967172952805412
905,2022,jewish_neighborhood_food_tour,walking_&_biking_tours,95.44,0.001967072959440348
139,241,snowshoeing_tour_to_marble_canyon,cultural_&_theme_tours,79.8,0.001966798691924746
489,1112,niagara_adventure_beach_horseback_ride,outdoor_activities,90.4,0.0019658373271434926
734,1644,calgary_bow_river_valley_60-minute_segway_adventure,tours_&_sightseeing,59.99,0.0019641763659259564
1196,2696,exhilarating_120km_aerial_tour_of_toronto,luxury_&_special_occasions,79.0,0.001962326131553121
320,681,food_walking_tour_of_granville_island_public_market,"food,_wine_&_nightlife",60.0,0.00196060267448242
386,844,christmas_walking_tour_in_old_montreal,holiday_&_seasonal_tours,21.0,0.0019592888330893185
1093,2415,thousand_islands_sunset_dinner_cruise,family_friendly,99.44,0.001958451745776073
343,717,4-hour_riverside_and_leslieville_food_tour_in_toronto,"food,_wine_&_nightlife",100.0,0.001957911067366408
11,12,niagara_falls_grand_helicopter_tour,"air,_helicopter_&_balloon_tours",131.5,0.001957248254203702
322,683,undiscovered_niagara_wine_country_tour,"food,_wine_&_nightlife",149.0,0.0019563893826216386
97,170,murphy's_dj_party_boat,"cruises,_sailing_&_water_tours",23.08,0.001954858412778685
270,578,evening_gourmet_tour_5_course_dinner_in_quebec_city,"food,_wine_&_nightlife",143.0,0.0019529585388424792
1379,3384,winter_wildlife_discovery_tour,recommended_experiences,72.45,0.0019499426675283326
1571,3633,30-minute_victoria_carriage_tour_including_james_bay,recommended_experiences,115.0,0.0019492073591759551
1368,3373,northern_lights_and_arctic_circle_day_trip_from_fairbanks,recommended_experiences,299.91,0.0019491273644839046
241,508,vancouver_to_victoria_whale_watching_&_butchart_gardens_with_return_by_speedboat,day_trips_&_excursions,459.0,0.0019470607158995393
392,855,vancouver_holiday_dinner_and_carols_cruise,holiday_&_seasonal_tours,88.88,0.0019457425890765062
212,430,winter_wildlife_discovery_tour,day_trips_&_excursions,72.45,0.0019449601409948845
3,3,niagara_falls_day_trip_from_toronto,featured_tours_and_tickets,169.0,0.001943879855533038
706,1595,grouse_mountain_&_capilano_suspension_bridge_park,tours_&_sightseeing,182.0,0.0019426688644582873
78,142,victoria_4_ever_wild_sunset_whale-watching_tour,"cruises,_sailing_&_water_tours",130.2,0.001941461087455985
1494,3519,vancouver_to_victoria_whale_watching_&_butchart_gardens_with_return_by_speedboat,recommended_experiences,459.0,0.0019411825345104512
1128,2468,quebec_city_shore_excursion:_half-day_tour_to_montmorency_falls_and_ste-anne-de-beaupré,shore_excursions,57.5,0.0019400140406158521
328,694,the_pork_and_bacon_walking_food_tour_of_toronto's_hogtown_history,"food,_wine_&_nightlife",98.0,0.0019383209386738313
903,2020,5-hour_small-group_vancouver_bike_tour,walking_&_biking_tours,85.0,0.0019373517172710376
466,1080,niagara_falls_domed_jet-boat_ride,outdoor_activities,79.04,0.0019361110853059285
154,318,beyond_the_bagel:_montreal_jewish_food_walking_tour,cultural_&_theme_tours,85.0,0.0019358103909724164
528,1185,niagara_beach_horseback_ride,outdoor_activities,73.45,0.0019347683172607905
959,2095,jasper_rafting_athabasca_canyon_run,water_sports,93.45,0.0019341644287596393
1502,3529,kicking_horse_river_rafting_family_adventure_including_bbq_lunch,recommended_experiences,81.9,0.0019311171309593302
1204,2707,sunset_e-bike_adventure_w/wine_&_cheese,luxury_&_special_occasions,99.0,0.0019275398683241845
383,835,horse-drawn_sleigh_ride_in_banff,holiday_&_seasonal_tours,39.9,0.0019271734640650593
814,1780,shared_transfer:_jasper_to_edmonton_airport_or_edmonton_mall,transfers_&_ground_transport,93.45,0.0019271063256628023
1521,3553,3.5-hour_sunwapta_river_rafting_adventure_in_jasper,recommended_experiences,103.95,0.0019262517395106705
1444,3461,victoria_whale_watching_tour_by_zodiac,recommended_experiences,114.45,0.0019259392602448471
1427,3438,downtown_vancouver_sightseeing_cruise_in_a_zodiac_vessel,recommended_experiences,69.57,0.0019257417733488471
228,485,winter_wine_tour_from_montreal_with_exclusive_winery_access,day_trips_&_excursions,97.73,0.0019257003475261778
1405,3414,green_gables_shore_tour_from_charlottetown,recommended_experiences,73.6,0.0019248239771052287
284,596,the_fraser_valley_winery_tour,"food,_wine_&_nightlife",149.96,0.001921973094843437
1011,2197,victoria_harbour_stand-up_paddleboard_tour,water_sports,79.0,0.0019191404256588534
203,418,mountain_lakes_and_waterfalls_day_trip_from_banff,day_trips_&_excursions,183.75,0.0019178144422142798
1225,2797,private_tour:_day_trip_from_vancouver_to_whistler,private_&_custom_tours,350.0,0.001917219838811313
510,1145,victoria_classic_adventure_course,outdoor_activities,41.99,0.0019170384222775552
1123,2461,"craft_vine,_orchard_&_stills",shore_excursions,140.0,0.0019167620120469865
896,2012,original_haunted_walk_of_ottawa,walking_&_biking_tours,24.5,0.001916186693078711
1367,3372,2-day_niagara_falls_tour_from_new_york_by_bus,recommended_experiences,436.23,0.0019141021885362985
1191,2685,small-group_annapolis_valley_wine_and_food_tour_from_halifax,luxury_&_special_occasions,160.0,0.0019129586929829655
236,500,columbia_icefield_tour_including_the_glacier_skywalk_from_calgary,day_trips_&_excursions,380.1,0.0019117237749244316
723,1618,rideau_canal_cruise,tours_&_sightseeing,29.0,0.0019116287812276215
1351,3356,7-minute_helicopter_tour_over_toronto,recommended_experiences,123.18,0.001909575703171372
153,317,calgary_food_walking_tour_-_craving_kensington,cultural_&_theme_tours,100.79,0.0019092521532115595
875,1985,victoria_castles_and_neighborhoods_bike_tour,walking_&_biking_tours,57.75,0.0019088271814100394
